"listingValue","product_name","product_url","product_Feature_name","product_Feature_value_name","remove"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Built-in Apps","Settings","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Built-in Apps","Files","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Built-in Apps","Measure","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Free Apps from Apple","","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Headphones","EarPods with Lightning Connector","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","SIM Card","Dual SIM (nano-SIM and eSIM)11","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","SIM Card","iPhone XS and iPhone XS Max are not compatible with existing micro‑SIM cards.","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Rating for Hearing Aids","M3, T4","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Mail Attachment Support","Viewable document types
.jpg, .tiff, .gif (images); .doc and .docx (Microsoft Word); .htm and .html (web pages); .key (Keynote); .numbers (Numbers); .pages (Pages); .pdf (Preview and Adobe Acrobat); .ppt and .pptx (Microsoft PowerPoint); .txt (text); .rtf (rich text format); .vcf (contact information); .xls and .xlsx (Microsoft Excel); .zip; .ics; .usdz (USDZ Universal)","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","System Requirements","Apple ID (required for some features)","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","System Requirements","Internet access12","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","System Requirements","Syncing with iTunes on a Mac or PC requires:
Mac: OS X 10.11.6 or later
PC: Windows 7 or later
iTunes 12.8 or later on Mac and iTunes 12.9 or later on PC (free download from www.itunes.com/download)","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Environmental Requirements","Operating ambient temperature: 32° to 95° F (0° to 35° C)","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Environmental Requirements","Nonoperating temperature: −4° to 113° F (−20° to 45° C)","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Environmental Requirements","Relative humidity: 5% to 95% noncondensing","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Environmental Requirements","Operating altitude: tested up to 10,000 feet (3000 m)","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Languages","Language support
English (Australia, UK, U.S.), Chinese (Simplified, Traditional, Traditional Hong Kong), French (Canada, France), German, Italian, Japanese, Korean, Spanish (Latin America, Mexico, Spain), Arabic, Catalan, Croatian, Czech, Danish, Dutch, Finnish, Greek, Hebrew, Hindi, Hungarian, Indonesian, Malay, Norwegian, Polish, Portuguese (Brazil, Portugal), Romanian, Russian, Slovak, Swedish, Thai, Turkish, Ukrainian, Vietnamese","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Languages","QuickType keyboard support
English (Australia, Canada, India, Singapore, UK, U.S.), Chinese - Simplified (Handwriting, Pinyin, Stroke), Chinese - Traditional (Cangjie, Handwriting, Pinyin, Stroke, Sucheng, Zhuyin), French (Belgium, Canada, France, Switzerland), German (Austria, Germany, Switzerland), Italian, Japanese (Kana, Romaji), Korean, Spanish (Latin America, Mexico, Spain), Arabic (Modern Standard, Najdi), Armenian, Azerbaijani, Belarusian, Bengali, Bulgarian, Catalan, Cherokee, Croatian, Czech, Danish, Dutch, Emoji, Estonian, Filipino, Finnish, Flemish, Georgian, Greek, Gujarati, Hawaiian, Hebrew, Hindi (Devanagari, Transliteration), Hinglish, Hungarian, Icelandic, Indonesian, Irish, Kannada, Latvian, Lithuanian, Macedonian, Malay, Malayalam, Maori, Marathi, Norwegian, Odia, Persian, Polish, Portuguese (Brazil, Portugal), Punjabi, Romanian, Russian, Serbian (Cyrillic, Latin), Slovak, Slovenian, Swahili, Swedish, Tamil (Script, Transliteration), Telugu, Thai, Tibetan, Turkish, Ukrainian, Urdu, Vietnamese, Welsh","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Languages","QuickType keyboard support with predictive input
English (Australia, Canada, India, Singapore, UK, U.S.), Chinese (Simplified, Traditional), French (Belgium, Canada, France, Switzerland), German (Austria, Germany, Switzerland), Italian, Japanese, Korean, Russian, Spanish (Latin America, Mexico, Spain), Portuguese (Brazil, Portugal), Thai, Turkish","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Languages","Siri languages
English (Australia, Canada, India, Ireland, New Zealand, Singapore, South Africa, UK, U.S.), Spanish (Chile, Mexico, Spain, U.S.), French (Belgium, Canada, France, Switzerland), German (Austria, Germany, Switzerland), Italian (Italy, Switzerland), Japanese, Korean, Mandarin (China mainland, Taiwan), Cantonese (China mainland, Hong Kong), Arabic (Saudi Arabia, United Arab Emirates), Danish (Denmark), Dutch (Belgium, Netherlands), Finnish (Finland), Hebrew (Israel), Malay (Malaysia), Norwegian (Norway), Portuguese (Brazil), Russian (Russia), Swedish (Sweden), Thai (Thailand), Turkish (Turkey)","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Languages","Dictation languages
English (Australia, Canada, India, Indonesia, Ireland, Malaysia, New Zealand, Philippines, Saudi Arabia, Singapore, South Africa, United Arab Emirates, UK, U.S.), Spanish (Argentina, Chile, Colombia, Costa Rica, Dominican Republic, Ecuador, El Salvador, Guatemala, Honduras, Mexico, Panama, Paraguay, Peru, Spain, Uruguay, U.S.), French (Belgium, Canada, France, Luxembourg, Switzerland), German (Austria, Germany, Luxembourg, Switzerland), Italian (Italy, Switzerland), Japanese, Korean, Mandarin (China mainland, Taiwan), Cantonese (China mainland, Hong Kong, Macao), Arabic (Kuwait, Qatar, Saudi Arabia, United Arab Emirates), Catalan, Croatian, Czech, Danish, Dutch (Belgium, Netherlands), Finnish, Greek, Hebrew, Hindi (India), Hungarian, Indonesian, Malaysian, Norwegian, Polish, Portuguese (Brazil, Portugal), Romanian, Russian, Shanghainese (China mainland), Slovakian, Swedish, Thai, Turkish, Ukrainian, Vietnamese","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Languages","Definition dictionary support
English, Chinese (Simplified, Traditional), Danish, Dutch, French, German, Hebrew, Hindi, Italian, Japanese, Korean, Norwegian, Portuguese, Russian, Spanish, Swedish, Thai, Turkish","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Languages","Thesaurus
English (UK, U.S.)","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Languages","Bilingual dictionary support with English
Arabic, Chinese (Simplified, Traditional), Dutch, French, German, Hindi, Italian, Japanese, Korean, Portuguese, Russian, Spanish","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","Languages","Spell check
English, French, German, Italian, Spanish, Danish, Dutch, Finnish, Korean, Norwegian, Polish, Portuguese, Russian, Swedish, Turkish","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","In the Box","iPhone with iOS 12","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","In the Box","EarPods with Lightning Connector","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","In the Box","Lightning to USB Cable","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","In the Box","USB Power Adapter","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","In the Box","Documentation","1"
"","iPhone XS Max - Technical Specifications","https://support.apple.com/kb/SP780?viewlocale=en_US&locale=en_US","iPhone and the Environment","","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Finish","(PRODUCT)RED™","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Finish","Yellow","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Finish","White","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Finish","Coral","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Finish","Black","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Finish","Blue","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Capacity1","64GB","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Capacity1","128GB","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Capacity1","256GB","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Size and Weight2","Width: 2.98 inches (75.7 mm)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Size and Weight2","Height: 5.94 inches (150.9 mm)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Size and Weight2","Depth: 0.33 inch (8.3 mm)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Size and Weight2","Weight: 6.84 ounces (194 grams)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","Liquid Retina HD display","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","6.1-inch (diagonal) all-screen LCD Multi-Touch display with IPS technology","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","1792-by-828-pixel resolution at 326 ppi","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","1400:1 contrast ratio (typical)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","True Tone display","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","Wide color display (P3)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","Haptic Touch","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","625 nits max brightness (typical)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","Fingerprint-resistant oleophobic coating","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Display","Support for display of multiple languages and characters simultaneously","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Splash, Water, and Dust Resistant3","Rated IP67 (maximum depth of 1 meter up to 30 minutes) under IEC standard 60529","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Chip","A12 Bionic chip","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Chip","Second-generation Neural Engine","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","12MP Wide camera","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","ƒ/1.8 aperture","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Digital zoom up to 5x","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Portrait mode with advanced bokeh and Depth Control","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Portrait Lighting with three effects (Natural, Studio, Contour)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Optical image stabilization","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Six‑element lens","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","LED True Tone flash with Slow Sync","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Panorama (up to 63MP)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Autofocus with Focus Pixels","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Smart HDR for photos","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Wide color capture for photos and Live Photos","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Advanced red-eye correction","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Auto image stabilization","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Burst mode","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Photo geotagging","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Camera","Image formats captured: HEIF and JPEG","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","4K video recording at 24 fps, 30 fps, or 60 fps","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","1080p HD video recording at 30 fps or 60 fps","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","720p HD video recording at 30 fps","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Extended dynamic range for video up to 30 fps","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Optical image stabilization for video","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Digital zoom up to 3x","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","LED True Tone flash","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Slo‑mo video support for 1080p at 120 fps or 240 fps","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Time‑lapse video with stabilization","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Cinematic video stabilization (1080p and 720p)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Continuous autofocus video","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Take 8MP still photos while recording 4K video","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Playback zoom","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Video formats recorded: HEVC and H.264","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Recording","Stereo recording","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","7MP camera","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","ƒ/2.2 aperture","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Portrait mode with advanced bokeh and Depth Control","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Portrait Lighting with six effects (Natural, Studio, Contour, Stage, Stage Mono, High-Key Mono)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Animoji and Memoji","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","1080p HD video recording at 30 fps or 60 fps","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Smart HDR for photos","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Extended dynamic range for video at 30 fps","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Cinematic video stabilization (1080p and 720p)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Wide color capture for photos and Live Photos","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Retina Flash","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Auto image stabilization","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","TrueDepth Camera","Burst mode","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Face ID","Enabled by TrueDepth camera for facial recognition","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Apple Pay","Pay with your iPhone using Face ID in stores, within apps, and on the web","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Apple Pay","Send and receive money in Messages","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Apple Pay","Complete purchases made with Apple Pay on your Mac","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Cellular and Wireless","Model A1984*
FDD‑LTE (Bands 1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 29, 30, 32, 66, 71)
TD‑LTE (Bands 34, 38, 39, 40, 41)
CDMA EV-DO Rev. A (800, 1900 MHz)
UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz)
GSM/EDGE (850, 900, 1800, 1900 MHz)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Cellular and Wireless","All models
LTE Advanced4
802.11ac Wi‑Fi with 2x2 MIMO
Bluetooth 5.0 wireless technology
NFC with reader mode
Express Cards with power reserve","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Location","Built-in GPS/GNSS","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Location","Digital compass","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Location","Wi‑Fi","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Location","Cellular","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Location","iBeacon microlocation","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Calling5","FaceTime video calling over Wi‑Fi or cellular","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Audio Calling5","FaceTime audio","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Audio Calling5","Voice over LTE (VoLTE)4","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Audio Calling5","Wi‑Fi calling4","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Audio Playback","Audio formats supported: AAC‑LC, HE‑AAC, HE‑AAC v2, Protected AAC, MP3, Linear PCM, Apple Lossless, FLAC, Dolby Digital (AC‑3), Dolby Digital Plus (E‑AC‑3), Dolby Atmos, and Audible (formats 2, 3, 4, Audible Enhanced Audio, AAX, and AAX+)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Audio Playback","Wider stereo playback","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Audio Playback","User‑configurable maximum volume limit","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Playback","Video formats supported: HEVC, H.264, MPEG‑4 Part 2, and Motion JPEG","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Playback","Supports Dolby Vision and HDR10 content","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Playback","AirPlay Mirroring, photos, and video out to Apple TV (2nd generation or later)6","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Video Playback","Video mirroring and video out support: Up to 1080p through Lightning Digital AV Adapter and Lightning to VGA Adapter (adapters sold separately)6","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Siri7","Use your voice to send messages, set reminders, and more","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Siri7","Get intelligent suggestions on your Lock screen and in Messages, Mail, QuickType, and more","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Siri7","Activate hands-free with only your voice using “Hey Siri”","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Siri7","Use your voice to run shortcuts from your favorite apps","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Volume up/down","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Ring/Silent","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Side button","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Built-in stereo speaker","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Lightning connector","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Built-in microphones","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Power and Battery8","Lasts up to 1.5 hours longer than iPhone 8 Plus","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Power and Battery8","Talk time (wireless): Up to 25 hours","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Power and Battery8","Internet use: Up to 15 hours","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Power and Battery8","Video playback (wireless): Up to 16 hours","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Power and Battery8","Audio playback (wireless): Up to 65 hours","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Power and Battery8","Fast‑charge capable: Up to 50% charge in 30 minutes9 with 18W adapter or higher (sold separately)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Power and Battery8","Built-in rechargeable lithium‑ion battery","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Power and Battery8","Wireless charging (works with Qi chargers10)","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Power and Battery8","Charging via USB to computer system or power adapter","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Sensors","Face ID","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Sensors","Barometer","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Sensors","Three‑axis gyro","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Sensors","Accelerometer","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Sensors","Proximity sensor","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Sensors","Ambient light sensor","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Operating System","","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Accessibility","","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Built-in Apps","Camera","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Built-in Apps","Photos","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Built-in Apps","Health","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Built-in Apps","Messages","1"
"","iPhone XR - Technical Specifications","https://support.apple.com/kb/SP781?viewlocale=en_US&locale=en_US","Built-in Apps","Phone","1"
